id,sepostulo
13495,1
13496,0
13497,1
13498,0
13499,1
13500,1
13501,1
13502,1
13503,0
13504,1
13505,1
13506,1
13507,1
13508,1
13509,1
13510,0
13511,1
13512,1
13513,1
13514,1
13515,1
13516,1
13517,1
13518,1
13519,1
13520,1
13521,1
13522,1
13523,1
13524,1
13525,1
13526,1
13527,1
13528,0
13529,0
13530,0
13531,1
13532,1
13533,1
13534,0
13535,1
13536,1
13537,0
13538,1
13539,0
13540,1
13541,0
13542,1
13543,0
13544,0
13545,0
13546,1
13547,0
13548,0
13549,1
13550,0
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,1
13558,0
13559,0
13560,1
13561,0
13562,0
13563,0
13564,0
13565,1
13566,1
13567,1
13568,0
13569,1
13570,0
13571,0
13572,0
13573,0
13574,1
13575,0
13576,0
13577,1
13578,0
13579,0
13580,1
13581,1
13582,1
13583,1
13584,1
13585,1
13586,1
13587,1
13588,1
13589,0
13590,1
13591,1
13592,0
13593,1
13594,0
13595,0
13596,1
13597,0
13598,1
13599,1
13600,1
13601,1
13602,1
13603,1
13604,1
13605,1
13606,0
13607,1
13608,0
13609,0
13610,0
13611,0
13612,1
13613,1
13614,0
13615,0
13616,1
13617,1
13618,1
13619,0
13620,1
13621,0
13622,1
13623,1
13624,1
13625,1
13626,1
13627,0
13628,1
13629,0
13630,0
13631,0
13632,1
13633,0
13634,1
13635,0
13636,1
13637,1
13638,1
13639,0
13640,1
13641,1
13642,1
13643,1
13644,1
13645,1
13646,1
13647,1
13648,0
13649,0
13650,0
13651,1
13652,0
13653,1
13654,0
13655,0
13656,0
13657,0
13658,1
13659,1
13660,1
13661,1
13662,1
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,1
13670,0
13671,1
13672,0
13673,1
13674,1
13675,1
13676,1
13677,1
13678,0
13679,1
13680,1
13681,1
13682,0
13683,1
13684,1
13685,0
13686,0
13687,1
13688,1
13689,0
13690,1
13691,1
13692,1
13693,1
13694,1
13695,1
13696,1
13697,1
13698,1
13699,0
13700,1
13701,1
13702,0
13703,1
13704,0
13705,1
13706,1
13707,1
13708,1
13709,1
13710,1
13711,1
13712,0
13713,1
13714,1
13715,0
13716,1
13717,1
13718,0
13719,0
13720,1
13721,1
13722,1
13723,0
13724,0
13725,1
13726,1
13727,0
13728,0
13729,0
13730,1
13731,0
13732,0
13733,1
13734,0
13735,1
13736,1
13737,0
13738,1
13739,1
13740,0
13741,1
13742,1
13743,1
13744,1
13745,1
13746,0
13747,1
13748,1
13749,1
13750,0
13751,1
13752,0
13753,1
13754,1
13755,1
13756,1
13757,1
13758,1
13759,0
13760,1
13761,1
13762,1
13763,1
13764,1
13765,0
13766,0
13767,0
13768,1
13769,1
13770,0
13771,0
13772,1
13773,0
13774,1
13775,1
13776,1
13777,1
13778,1
13779,0
13780,1
13781,1
13782,1
13783,1
13784,1
13785,1
13786,1
13787,1
13788,0
13789,1
13790,1
13791,1
13792,1
13793,1
13794,0
13795,0
13796,0
13797,0
13798,0
13799,1
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,0
13807,1
13808,1
13809,1
13810,1
13811,1
13812,1
13813,0
13814,0
13815,0
13816,0
13817,0
13818,1
13819,1
13820,1
13821,1
13822,1
13823,0
13824,1
13825,1
13826,0
13827,0
13828,1
13829,1
13830,0
13831,1
13832,1
13833,1
13834,1
13835,1
13836,0
13837,0
13838,0
13839,0
13840,0
13841,1
13842,1
13843,0
13844,1
13845,0
13846,1
13847,1
13848,0
13849,1
13850,1
13851,0
13852,1
13853,1
13854,1
13855,0
13856,1
13857,0
13858,1
13859,1
13860,0
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,0
13870,1
13871,1
13872,1
13873,1
13874,1
13875,1
13876,1
13877,1
13878,0
13879,0
13880,1
13881,0
13882,1
13883,0
13884,1
13885,1
13886,0
13887,0
13888,0
13889,0
13890,1
13891,1
13892,1
13893,0
13894,1
13895,1
13896,1
13897,1
13898,0
13899,1
13900,1
13901,1
13902,1
13903,1
13904,0
13905,1
13906,1
13907,1
13908,1
13909,1
13910,0
13911,1
13912,1
13913,0
13914,0
13915,0
13916,0
13917,0
13918,1
13919,0
13920,1
13921,1
13922,1
13923,1
13924,1
13925,1
13926,0
13927,1
13928,1
13929,1
13930,1
13931,0
13932,0
13933,1
13934,1
13935,0
13936,0
13937,1
13938,0
13939,0
13940,0
13941,0
13942,0
13943,1
13944,1
13945,1
13946,1
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,1
13954,1
13955,1
13956,1
13957,1
13958,1
13959,0
13960,1
13961,1
13962,1
13963,0
13964,1
13965,1
13966,1
13967,1
13968,0
13969,1
13970,1
13971,1
13972,1
13973,1
13974,1
13975,1
13976,1
13977,1
13978,1
13979,1
13980,1
13981,1
13982,1
13983,1
13984,1
13985,1
13986,1
13987,1
13988,1
13989,1
13990,1
13991,1
13992,0
13993,1
13994,0
13995,0
13996,1
13997,1
13998,1
13999,1
14000,0
14001,0
14002,0
14003,0
14004,1
14005,1
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,1
14017,1
14018,1
14019,0
14020,1
14021,1
14022,1
14023,1
14024,1
14025,0
14026,1
14027,1
14028,1
14029,1
14030,1
14031,0
14032,1
14033,1
14034,1
14035,1
14036,1
14037,1
14038,1
14039,0
14040,0
14041,0
14042,0
14043,1
14044,1
14045,1
14046,0
14047,1
14048,1
14049,0
14050,1
14051,1
14052,1
14053,1
14054,1
14055,1
14056,1
14057,0
14058,0
14059,1
14060,1
14061,1
14062,1
14063,0
14064,0
14065,1
14066,1
14067,0
14068,0
14069,0
14070,1
14071,1
14072,1
14073,1
14074,1
14075,1
14076,0
14077,1
14078,1
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,1
14086,1
14087,0
14088,0
14089,1
14090,0
14091,0
14092,1
14093,0
14094,0
14095,1
14096,1
14097,1
14098,1
14099,1
14100,0
14101,0
14102,0
14103,0
14104,1
14105,1
14106,1
14107,1
14108,1
14109,1
14110,1
14111,1
14112,1
14113,1
14114,1
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,1
14123,1
14124,0
14125,1
14126,1
14127,1
14128,0
14129,0
14130,1
14131,1
14132,1
14133,1
14134,1
14135,0
14136,1
14137,0
14138,1
14139,0
14140,1
14141,1
14142,0
14143,0
14144,0
14145,1
14146,0
14147,1
14148,0
14149,1
14150,0
14151,1
14152,1
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,1
14162,1
14163,0
14164,1
14165,1
14166,1
14167,1
14168,1
14169,1
14170,1
14171,0
14172,1
14173,1
14174,1
14175,1
14176,0
14177,1
14178,1
14179,0
14180,0
14181,1
14182,0
14183,0
14184,0
14185,0
14186,0
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
14194,0
14195,1
14196,0
14197,1
14198,1
14199,1
14200,1
14201,1
14202,1
14203,0
14204,1
14205,1
14206,1
14207,1
14208,1
14209,1
14210,0
14211,1
14212,1
14213,1
14214,0
14215,0
14216,0
14217,1
14218,0
14219,1
14220,1
14221,1
14222,1
14223,0
14224,1
14225,1
14226,1
14227,1
14228,0
14229,0
14230,0
14231,1
14232,1
14233,1
14234,1
14235,1
14236,0
14237,0
14238,0
14239,1
14240,1
14241,1
14242,0
14243,0
14244,1
14245,1
14246,0
14247,0
14248,1
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,1
14256,0
14257,0
14258,1
14259,1
14260,0
14261,0
14262,1
14263,0
14264,1
14265,1
14266,1
14267,0
14268,1
14269,1
14270,1
14271,1
14272,0
14273,0
14274,1
14275,0
14276,1
14277,0
14278,1
14279,0
14280,0
14281,0
14282,1
14283,1
14284,1
14285,1
14286,0
14287,0
14288,1
14289,1
14290,1
14291,1
14292,0
14293,0
14294,1
14295,1
14296,0
14297,1
14298,1
14299,1
14300,0
14301,1
14302,1
14303,0
14304,1
14305,0
14306,1
14307,1
14308,1
14309,0
14310,1
14311,0
14312,1
14313,0
14314,0
14315,1
14316,1
14317,1
14318,1
14319,1
14320,0
14321,0
14322,1
14323,1
14324,1
14325,0
14326,1
14327,0
14328,0
14329,1
14330,0
14331,1
14332,0
14333,0
14334,1
14335,0
14336,1
14337,0
14338,1
14339,1
14340,0
14341,1
14342,0
14343,1
14344,1
14345,0
14346,0
14347,0
14348,1
14349,0
14350,0
14351,1
14352,1
14353,1
14354,1
14355,1
14356,1
14357,0
14358,1
14359,0
14360,1
14361,1
14362,0
14363,0
14364,1
14365,1
14366,1
14367,0
14368,1
14369,0
14370,1
14371,1
14372,0
14373,0
14374,1
14375,1
14376,1
14377,1
14378,0
14379,0
14380,1
14381,0
14382,1
14383,0
14384,1
14385,1
14386,0
14387,0
14388,0
14389,0
14390,1
14391,1
14392,1
14393,1
14394,1
14395,0
14396,0
14397,1
14398,0
14399,1
14400,0
14401,0
14402,0
14403,1
14404,1
14405,1
14406,1
14407,1
14408,1
14409,1
14410,1
14411,0
14412,1
14413,1
14414,1
14415,1
14416,0
14417,1
14418,1
14419,0
14420,1
14421,0
14422,1
14423,1
14424,0
14425,0
14426,1
14427,1
14428,0
14429,1
14430,1
14431,0
14432,0
14433,0
14434,0
14435,1
14436,0
14437,0
14438,1
14439,1
14440,1
14441,0
14442,0
14443,0
14444,1
14445,0
14446,0
14447,1
14448,1
14449,0
14450,1
14451,0
14452,1
14453,0
14454,1
14455,1
14456,0
14457,0
14458,1
14459,1
14460,0
14461,0
14462,0
14463,1
14464,0
14465,0
14466,1
14467,1
14468,0
14469,1
14470,1
14471,0
14472,1
14473,1
14474,0
14475,0
14476,0
14477,0
14478,1
14479,0
14480,0
14481,0
14482,1
14483,1
14484,0
14485,1
14486,0
14487,1
14488,1
14489,0
14490,0
14491,1
14492,1
14493,1
14494,1
14495,1
14496,0
14497,1
14498,1
14499,0
14500,0
14501,0
14502,0
14503,0
14504,0
14505,0
14506,1
14507,1
14508,0
14509,1
14510,1
14511,1
14512,1
14513,0
14514,1
14515,1
14516,1
14517,1
14518,1
14519,1
14520,1
14521,0
14522,1
14523,1
14524,0
14525,0
14526,0
14527,0
14528,1
14529,0
14530,1
14531,1
14532,1
14533,1
14534,1
14535,0
14536,1
14537,1
14538,0
14539,1
14540,1
14541,1
14542,0
14543,0
14544,1
14545,1
14546,1
14547,0
14548,1
14549,0
14550,0
14551,1
14552,1
14553,0
14554,1
14555,0
14556,1
14557,0
14558,1
14559,0
14560,1
14561,1
14562,0
14563,1
14564,1
14565,0
14566,1
14567,1
14568,0
14569,0
14570,1
14571,1
14572,1
14573,1
14574,1
14575,1
14576,1
14577,0
14578,1
14579,1
14580,0
14581,0
14582,1
14583,0
14584,1
14585,1
14586,0
14587,1
14588,1
14589,0
14590,1
14591,1
14592,0
14593,1
14594,1
14595,1
14596,0
14597,0
14598,0
14599,1
14600,0
14601,0
14602,0
14603,1
14604,1
14605,0
14606,0
14607,0
14608,0
14609,1
14610,1
14611,1
14612,0
14613,0
14614,1
14615,1
14616,0
14617,0
14618,1
14619,1
14620,0
14621,0
14622,1
14623,1
14624,0
14625,0
14626,0
14627,1
14628,1
14629,1
14630,1
14631,1
14632,1
14633,1
14634,0
14635,1
14636,1
14637,0
14638,0
14639,1
14640,0
14641,0
14642,1
14643,0
14644,0
14645,1
14646,0
14647,1
14648,1
14649,0
14650,1
14651,0
14652,1
14653,1
14654,1
14655,0
14656,0
14657,1
14658,1
14659,1
14660,1
14661,1
14662,1
14663,1
14664,1
14665,1
14666,1
14667,0
14668,1
14669,0
14670,1
14671,0
14672,0
14673,0
14674,1
14675,0
14676,0
14677,1
14678,0
14679,1
14680,1
14681,0
14682,0
14683,0
14684,1
14685,1
14686,1
14687,1
14688,1
14689,1
14690,1
14691,1
14692,1
14693,0
14694,0
14695,1
14696,0
14697,0
14698,0
14699,0
14700,1
14701,0
14702,1
14703,0
14704,1
14705,0
14706,1
14707,1
14708,1
14709,1
14710,0
14711,0
14712,0
14713,0
14714,1
14715,0
14716,0
14717,1
14718,0
14719,0
14720,0
14721,1
14722,1
14723,1
14724,1
14725,0
14726,1
14727,1
14728,1
14729,1
14730,1
14731,0
14732,1
14733,1
14734,1
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,1
14742,0
14743,1
14744,0
14745,1
14746,1
14747,0
14748,0
14749,1
14750,0
14751,1
14752,0
14753,0
14754,0
14755,0
14756,1
14757,1
14758,1
14759,1
14760,1
14761,0
14762,1
14763,1
14764,1
14765,1
14766,1
14767,0
14768,1
14769,0
14770,1
14771,0
14772,1
14773,1
14774,1
14775,1
14776,1
14777,1
14778,0
14779,0
14780,0
14781,0
14782,0
14783,1
14784,1
14785,0
14786,1
14787,0
14788,0
14789,1
14790,1
14791,1
14792,1
14793,1
14794,1
14795,1
14796,1
14797,0
14798,0
14799,1
14800,1
14801,0
14802,1
14803,0
14804,0
14805,1
14806,1
14807,1
14808,0
14809,0
14810,1
14811,1
14812,0
14813,1
14814,0
14815,1
14816,0
14817,1
14818,0
14819,1
14820,1
14821,1
14822,1
14823,1
14824,1
14825,1
14826,1
14827,1
14828,1
14829,1
14830,0
14831,0
14832,0
14833,1
14834,0
14835,0
14836,0
14837,0
14838,1
14839,0
14840,1
14841,0
14842,1
14843,1
14844,1
14845,1
14846,1
14847,1
14848,1
14849,0
14850,1
14851,1
14852,1
14853,1
14854,1
14855,1
14856,1
14857,1
14858,0
14859,0
14860,0
14861,0
14862,1
14863,0
14864,0
14865,0
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,1
14874,1
14875,0
14876,0
14877,0
14878,1
14879,0
14880,1
14881,0
14882,1
14883,1
14884,1
14885,1
14886,1
14887,1
14888,0
14889,0
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14896,1
14897,1
14898,1
14899,1
14900,1
14901,1
14902,0
14903,1
14904,1
14905,1
14906,1
14907,1
14908,1
14909,1
14910,1
14911,1
14912,1
14913,1
14914,1
14915,0
14916,0
14917,0
14918,0
14919,0
14920,1
14921,1
14922,1
14923,1
14924,1
14925,1
14926,0
14927,0
14928,1
14929,1
14930,1
14931,1
14932,1
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,1
14943,0
14944,1
14945,1
14946,1
14947,1
14948,0
14949,0
14950,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,0
14957,1
14958,0
14959,1
14960,0
14961,1
14962,0
14963,1
14964,0
14965,1
14966,1
14967,1
14968,1
14969,1
14970,1
14971,1
14972,0
14973,0
14974,1
14975,1
14976,1
14977,1
14978,1
14979,1
14980,0
14981,0
14982,0
14983,1
14984,1
14985,1
14986,0
14987,1
14988,1
14989,1
14990,1
14991,1
14992,1
14993,1
14994,1
14995,1
14996,0
14997,1
14998,1
14999,1
15000,0
15001,1
15002,1
15003,1
15004,0
15005,1
15006,1
15007,1
15008,1
15009,1
15010,0
15011,0
15012,0
15013,1
15014,1
15015,1
15016,0
15017,1
15018,0
15019,1
15020,1
15021,1
15022,0
15023,0
15024,1
15025,0
15026,1
15027,1
15028,1
15029,0
15030,1
15031,1
15032,0
15033,1
15034,1
15035,1
15036,0
15037,1
15038,1
15039,0
15040,1
15041,0
15042,1
15043,1
15044,1
15045,0
15046,1
15047,0
15048,1
15049,1
15050,0
15051,0
15052,1
15053,0
15054,0
15055,0
15056,1
15057,0
15058,0
15059,0
15060,0
15061,1
15062,1
15063,0
15064,0
15065,1
15066,1
15067,0
15068,0
15069,1
15070,0
15071,1
15072,0
15073,1
15074,1
15075,1
15076,1
15077,0
15078,1
15079,1
15080,1
15081,1
15082,0
15083,1
15084,1
15085,1
15086,1
15087,1
15088,1
15089,1
15090,1
15091,1
15092,0
15093,1
15094,1
15095,1
15096,1
15097,1
15098,0
15099,1
15100,1
15101,1
15102,0
15103,0
15104,0
15105,0
15106,0
15107,0
15108,0
15109,1
15110,0
15111,0
15112,0
15113,0
15114,0
15115,0
15116,0
15117,0
15118,0
15119,0
15120,0
15121,1
15122,0
15123,0
15124,0
15125,0
15126,0
15127,0
15128,0
15129,1
15130,1
15131,0
15132,1
15133,0
15134,0
15135,1
15136,1
15137,1
15138,0
15139,1
15140,1
15141,0
15142,0
15143,0
15144,1
15145,0
15146,1
15147,1
15148,1
15149,1
15150,1
15151,1
15152,1
15153,1
15154,0
15155,1
15156,1
15157,0
15158,0
15159,0
15160,0
15161,0
15162,1
15163,1
15164,1
15165,1
15166,1
15167,0
15168,1
15169,0
15170,1
15171,1
15172,1
15173,1
15174,1
15175,1
15176,1
15177,0
15178,1
15179,1
15180,1
15181,1
15182,0
15183,1
15184,1
15185,0
15186,1
15187,1
15188,1
15189,0
15190,0
15191,1
15192,1
15193,1
15194,1
15195,1
15196,1
15197,1
15198,1
15199,1
15200,1
15201,1
15202,1
15203,1
15204,0
15205,1
15206,1
15207,1
15208,0
15209,1
15210,1
15211,1
15212,0
15213,1
15214,1
15215,1
15216,1
15217,0
15218,0
15219,1
15220,1
15221,1
15222,1
15223,0
15224,0
15225,1
15226,0
15227,1
15228,0
15229,1
15230,0
15231,1
15232,1
15233,1
15234,1
15235,1
15236,1
15237,0
15238,0
15239,0
15240,1
15241,1
15242,1
15243,1
15244,1
15245,0
15246,1
15247,0
15248,1
15249,0
15250,0
15251,0
15252,1
15253,0
15254,1
15255,1
15256,1
15257,0
15258,0
15259,0
15260,1
15261,1
15262,1
15263,0
15264,0
15265,0
15266,1
15267,1
15268,1
15269,0
15270,1
15271,0
15272,1
15273,1
15274,1
15275,1
15276,1
15277,1
15278,1
15279,0
15280,0
15281,1
15282,0
15283,1
15284,1
15285,1
15286,1
15287,1
15288,1
15289,1
15290,1
15291,1
15292,0
15293,1
15294,1
15295,1
15296,0
15297,1
15298,1
15299,1
15300,1
15301,1
15302,1
15303,1
15304,1
15305,0
15306,1
15307,0
15308,0
15309,0
15310,1
15311,1
15312,1
15313,1
15314,1
15315,0
15316,0
15317,1
15318,1
15319,1
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,1
15327,1
15328,1
15329,1
15330,1
15331,0
15332,1
15333,1
15334,1
15335,1
15336,0
15337,0
15338,0
15339,0
15340,1
15341,0
15342,1
15343,1
15344,0
15345,1
15346,1
15347,0
15348,1
15349,1
15350,1
15351,1
15352,1
15353,1
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,1
15361,1
15362,0
15363,1
15364,0
15365,0
15366,1
15367,0
15368,0
15369,0
15370,0
15371,1
15372,1
15373,0
15374,1
15375,1
15376,1
15377,1
15378,1
15379,1
15380,0
15381,1
15382,1
15383,1
15384,1
15385,1
15386,1
15387,1
15388,1
15389,1
15390,1
15391,1
15392,1
15393,1
15394,1
15395,1
15396,1
15397,1
15398,0
15399,0
15400,0
15401,1
15402,0
15403,1
15404,0
15405,0
15406,0
15407,1
15408,1
15409,1
15410,0
15411,0
15412,1
15413,0
15414,1
15415,1
15416,1
15417,1
15418,1
15419,0
15420,0
15421,0
15422,0
15423,1
15424,1
15425,0
15426,1
15427,1
15428,1
15429,0
15430,1
15431,1
15432,1
15433,1
15434,1
15435,1
15436,1
15437,1
15438,1
15439,0
15440,1
15441,1
15442,1
15443,1
15444,1
15445,1
15446,0
15447,1
15448,1
15449,1
15450,0
15451,1
15452,1
15453,1
15454,1
15455,1
15456,1
15457,1
15458,1
15459,1
15460,0
15461,0
15462,1
15463,1
15464,1
15465,1
15466,1
15467,1
15468,1
15469,1
15470,1
15471,1
15472,0
15473,1
15474,1
15475,0
15476,1
15477,1
15478,1
15479,0
15480,0
15481,1
15482,0
15483,0
15484,0
15485,0
15486,0
15487,0
15488,1
15489,0
15490,0
15491,1
15492,1
15493,0
15494,1
15495,1
15496,1
15497,1
15498,1
15499,1
15500,1
15501,0
15502,1
15503,1
15504,1
15505,1
15506,0
15507,0
15508,0
15509,0
15510,0
15511,1
15512,1
15513,0
15514,0
15515,1
15516,1
15517,0
15518,1
15519,1
15520,1
15521,0
15522,1
15523,1
15524,0
15525,1
15526,1
15527,1
15528,1
15529,0
15530,0
15531,1
15532,0
15533,0
15534,1
15535,0
15536,1
15537,1
15538,1
15539,0
15540,0
15541,0
15542,1
15543,0
15544,1
15545,1
15546,1
15547,1
15548,1
15549,0
15550,1
15551,1
15552,0
15553,0
15554,1
15555,1
15556,0
15557,1
15558,0
15559,0
15560,1
15561,1
15562,1
15563,0
15564,1
15565,1
15566,1
15567,1
15568,1
15569,0
15570,1
15571,0
15572,0
15573,1
15574,0
15575,1
15576,1
15577,1
15578,1
15579,0
15580,0
15581,1
15582,0
15583,1
15584,1
15585,1
15586,0
15587,1
15588,0
15589,1
15590,0
15591,1
15592,0
15593,1
15594,1
15595,0
15596,1
15597,1
15598,0
15599,0
15600,1
15601,0
15602,1
15603,1
15604,1
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,0
15612,1
15613,1
15614,1
15615,0
15616,0
15617,1
15618,1
15619,1
15620,0
15621,0
15622,1
15623,1
15624,0
15625,1
15626,1
15627,1
15628,0
15629,0
15630,0
15631,1
15632,1
15633,1
15634,1
15635,1
15636,1
15637,0
15638,0
15639,0
15640,1
15641,1
15642,1
15643,0
15644,0
15645,0
15646,0
15647,1
15648,1
15649,0
15650,0
15651,0
15652,1
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,1
15660,0
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,1
15670,0
15671,0
15672,1
15673,1
15674,1
15675,0
15676,1
15677,1
15678,1
15679,1
15680,1
15681,0
15682,1
15683,0
15684,1
15685,0
15686,0
15687,0
15688,1
15689,0
15690,0
15691,1
15692,1
15693,1
15694,1
15695,1
15696,1
15697,1
15698,1
15699,1
15700,1
15701,1
15702,1
15703,1
15704,1
15705,1
15706,1
15707,1
15708,1
15709,1
15710,1
15711,0
15712,0
15713,1
15714,1
15715,1
15716,1
15717,0
15718,1
15719,1
15720,1
15721,1
15722,1
15723,1
15724,1
15725,1
15726,1
15727,0
15728,1
15729,1
15730,1
15731,1
15732,1
15733,1
15734,1
15735,1
15736,1
15737,1
15738,1
15739,1
15740,1
15741,1
15742,1
15743,1
15744,1
15745,1
15746,1
15747,1
15748,1
15749,1
15750,1
15751,0
15752,1
15753,1
15754,0
15755,1
15756,1
15757,1
15758,1
15759,1
15760,1
15761,0
15762,1
15763,0
15764,1
15765,1
15766,1
15767,1
15768,1
15769,1
15770,0
15771,0
15772,1
15773,1
15774,0
15775,1
15776,1
15777,0
15778,1
15779,1
15780,1
15781,1
15782,1
15783,1
15784,1
15785,0
15786,0
15787,1
15788,0
15789,0
15790,0
15791,1
15792,1
15793,1
15794,0
15795,1
15796,1
15797,1
15798,0
15799,1
15800,1
15801,1
15802,1
15803,1
15804,0
15805,1
15806,0
15807,0
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,0
15817,1
15818,0
15819,0
15820,1
15821,1
15822,1
15823,1
15824,1
15825,1
15826,1
15827,1
15828,1
15829,1
15830,1
15831,1
15832,1
15833,1
15834,1
15835,1
15836,0
15837,0
15838,0
15839,1
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,1
15847,1
15848,0
15849,0
15850,1
15851,1
15852,1
15853,1
15854,0
15855,1
15856,1
15857,1
15858,1
15859,1
15860,1
15861,1
15862,1
15863,1
15864,0
15865,0
15866,1
15867,0
15868,1
15869,1
15870,1
15871,0
15872,1
15873,1
15874,1
15875,1
15876,0
15877,0
15878,0
15879,0
15880,1
15881,0
15882,1
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,1
15890,1
15891,1
15892,1
15893,0
15894,1
15895,1
15896,1
15897,1
15898,1
15899,1
15900,1
15901,1
15902,1
15903,1
15904,1
15905,1
15906,0
15907,0
15908,0
15909,1
15910,1
15911,1
15912,1
15913,1
15914,1
15915,1
15916,1
15917,1
15918,0
15919,1
15920,0
15921,1
15922,1
15923,0
15924,1
15925,1
15926,1
15927,0
15928,0
15929,0
15930,1
15931,0
15932,1
15933,1
15934,1
15935,1
15936,1
15937,0
15938,0
15939,1
15940,0
15941,0
15942,0
15943,1
15944,1
15945,0
15946,0
15947,0
15948,1
15949,1
15950,1
15951,1
15952,0
15953,1
15954,1
15955,1
15956,1
15957,1
15958,1
15959,1
15960,1
15961,1
15962,0
15963,0
15964,1
15965,1
15966,0
15967,0
15968,0
15969,0
15970,1
15971,1
15972,1
15973,1
15974,1
15975,1
15976,0
15977,0
15978,0
15979,0
15980,1
15981,0
15982,0
15983,1
15984,1
15985,1
15986,1
15987,0
15988,0
15989,0
15990,0
15991,0
15992,1
15993,1
15994,1
15995,1
15996,1
15997,1
15998,1
15999,1
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,0
16007,1
16008,0
16009,0
16010,0
16011,1
16012,0
16013,1
16014,0
16015,0
16016,0
16017,1
16018,1
16019,1
16020,1
16021,1
16022,1
16023,1
16024,1
16025,1
16026,1
16027,1
16028,1
16029,0
16030,1
16031,1
16032,1
16033,1
16034,1
16035,1
16036,1
16037,1
16038,1
16039,1
16040,1
16041,1
16042,1
16043,1
16044,0
16045,1
16046,1
16047,0
16048,1
16049,1
16050,1
16051,0
16052,1
16053,0
16054,0
16055,1
16056,1
16057,0
16058,0
16059,1
16060,1
16061,0
16062,1
16063,1
16064,1
16065,1
16066,1
16067,1
16068,1
16069,1
16070,0
16071,1
16072,1
16073,1
16074,1
16075,1
16076,0
16077,1
16078,0
16079,0
16080,0
16081,1
16082,0
16083,1
16084,0
16085,1
16086,0
16087,1
16088,0
16089,1
16090,1
16091,1
16092,0
16093,0
16094,0
16095,0
16096,0
16097,1
16098,1
16099,1
16100,1
16101,1
16102,1
16103,0
16104,1
16105,1
16106,1
16107,1
16108,1
16109,1
16110,1
16111,0
16112,1
16113,1
16114,1
16115,1
16116,1
16117,1
16118,1
16119,1
16120,1
16121,0
16122,0
16123,1
16124,1
16125,0
16126,1
16127,0
16128,0
16129,0
16130,1
16131,1
16132,1
16133,1
16134,1
16135,1
16136,0
16137,1
16138,1
16139,1
16140,0
16141,1
16142,0
16143,0
16144,0
16145,1
16146,0
16147,0
16148,1
16149,0
16150,0
16151,0
16152,0
16153,0
16154,1
16155,0
16156,0
16157,0
16158,0
16159,1
16160,1
16161,0
16162,1
16163,0
16164,0
16165,1
16166,1
16167,0
16168,1
16169,1
16170,1
16171,1
16172,0
16173,1
16174,0
16175,0
16176,1
16177,0
16178,1
16179,1
16180,1
16181,1
16182,1
16183,1
16184,1
16185,1
16186,0
16187,0
16188,0
16189,1
16190,1
16191,1
16192,1
16193,1
16194,1
16195,1
16196,0
16197,1
16198,1
16199,1
16200,1
16201,1
16202,0
16203,1
16204,1
16205,1
16206,1
16207,1
16208,0
16209,1
16210,1
16211,1
16212,0
16213,0
16214,1
16215,0
16216,1
16217,1
16218,0
16219,1
16220,0
16221,0
16222,1
16223,1
16224,1
16225,1
16226,1
16227,0
16228,1
16229,1
16230,1
16231,1
16232,1
16233,1
16234,1
16235,1
16236,1
16237,1
16238,1
16239,0
16240,1
16241,1
16242,1
16243,1
16244,1
16245,1
16246,1
16247,0
16248,0
16249,0
16250,0
16251,0
16252,0
16253,0
16254,1
16255,0
16256,0
16257,1
16258,0
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,0
16266,1
16267,0
16268,0
16269,0
16270,1
16271,0
16272,0
16273,0
16274,0
16275,0
16276,0
16277,0
16278,0
16279,0
16280,0
16281,0
16282,0
16283,0
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,0
16291,1
16292,0
